Priority,URL,Type,Locale
0.3,https://rateships.com/en/shipping/australia-to-poland,corridor,en
0.3,https://rateships.com/en/shipping/australia-to-portugal,corridor,en
0.3,https://rateships.com/en/shipping/australia-to-romania,corridor,en
0.3,https://rateships.com/en/shipping/australia-to-singapore,corridor,en
0.3,https://rateships.com/en/shipping/australia-to-south-africa,corridor,en
0.3,https://rateships.com/en/shipping/australia-to-sweden,corridor,en
0.3,https://rateships.com/en/shipping/australia-to-thailand,corridor,en
0.3,https://rateships.com/en/shipping/australia-to-united-arab-emirates,corridor,en
0.3,https://rateships.com/en/shipping/australia-to-vietnam,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-australia,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-belgium,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-brazil,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-canada,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-chile,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-china,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-colombia,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-czechia,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-denmark,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-egypt,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-finland,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-france,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-germany,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-greece,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-hong-kong,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-hungary,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-india,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-indonesia,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-ireland,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-israel,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-italy,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-japan,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-kazakhstan,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-malaysia,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-mexico,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-netherlands,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-new-zealand,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-nigeria,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-norway,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-pakistan,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-peru,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-philippines,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-poland,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-portugal,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-romania,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-russia,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-saudi-arabia,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-singapore,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-south-africa,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-south-korea,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-spain,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-sweden,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-switzerland,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-thailand,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-turkey,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-united-arab-emirates,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-united-kingdom,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-united-states,corridor,en
0.3,https://rateships.com/en/shipping/austria-to-vietnam,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-australia,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-austria,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-brazil,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-canada,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-chile,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-china,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-colombia,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-czechia,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-denmark,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-egypt,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-finland,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-france,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-germany,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-greece,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-hong-kong,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-hungary,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-india,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-indonesia,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-ireland,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-israel,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-italy,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-japan,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-kazakhstan,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-malaysia,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-mexico,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-netherlands,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-new-zealand,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-nigeria,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-norway,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-pakistan,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-peru,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-philippines,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-poland,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-portugal,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-romania,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-russia,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-saudi-arabia,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-singapore,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-south-africa,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-south-korea,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-spain,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-sweden,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-switzerland,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-thailand,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-turkey,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-united-arab-emirates,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-united-kingdom,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-united-states,corridor,en
0.3,https://rateships.com/en/shipping/belgium-to-vietnam,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-austria,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-belgium,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-chile,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-colombia,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-czechia,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-denmark,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-egypt,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-finland,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-greece,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-hong-kong,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-hungary,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-ireland,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-israel,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-kazakhstan,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-malaysia,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-new-zealand,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-nigeria,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-norway,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-pakistan,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-peru,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-philippines,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-poland,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-portugal,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-romania,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-singapore,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-south-africa,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-sweden,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-thailand,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-united-arab-emirates,corridor,en
0.3,https://rateships.com/en/shipping/brazil-to-vietnam,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-austria,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-belgium,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-chile,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-colombia,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-czechia,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-denmark,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-egypt,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-finland,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-greece,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-hong-kong,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-hungary,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-ireland,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-israel,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-kazakhstan,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-malaysia,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-new-zealand,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-nigeria,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-norway,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-pakistan,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-peru,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-philippines,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-poland,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-portugal,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-romania,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-singapore,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-south-africa,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-sweden,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-thailand,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-united-arab-emirates,corridor,en
0.3,https://rateships.com/en/shipping/canada-to-vietnam,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-australia,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-austria,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-belgium,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-brazil,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-canada,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-china,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-colombia,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-czechia,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-denmark,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-egypt,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-finland,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-france,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-germany,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-greece,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-hong-kong,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-hungary,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-india,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-indonesia,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-ireland,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-israel,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-italy,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-japan,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-kazakhstan,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-malaysia,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-mexico,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-netherlands,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-new-zealand,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-nigeria,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-norway,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-pakistan,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-peru,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-philippines,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-poland,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-portugal,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-romania,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-russia,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-saudi-arabia,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-singapore,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-south-africa,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-south-korea,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-spain,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-sweden,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-switzerland,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-thailand,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-turkey,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-united-arab-emirates,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-united-kingdom,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-united-states,corridor,en
0.3,https://rateships.com/en/shipping/chile-to-vietnam,corridor,en
0.3,https://rateships.com/en/shipping/china-to-austria,corridor,en
0.3,https://rateships.com/en/shipping/china-to-belgium,corridor,en
0.3,https://rateships.com/en/shipping/china-to-chile,corridor,en
0.3,https://rateships.com/en/shipping/china-to-colombia,corridor,en
0.3,https://rateships.com/en/shipping/china-to-czechia,corridor,en
0.3,https://rateships.com/en/shipping/china-to-denmark,corridor,en
0.3,https://rateships.com/en/shipping/china-to-egypt,corridor,en
0.3,https://rateships.com/en/shipping/china-to-finland,corridor,en
0.3,https://rateships.com/en/shipping/china-to-greece,corridor,en
0.3,https://rateships.com/en/shipping/china-to-hong-kong,corridor,en
0.3,https://rateships.com/en/shipping/china-to-hungary,corridor,en
0.3,https://rateships.com/en/shipping/china-to-ireland,corridor,en
0.3,https://rateships.com/en/shipping/china-to-israel,corridor,en
0.3,https://rateships.com/en/shipping/china-to-kazakhstan,corridor,en
0.3,https://rateships.com/en/shipping/china-to-malaysia,corridor,en
0.3,https://rateships.com/en/shipping/china-to-new-zealand,corridor,en
0.3,https://rateships.com/en/shipping/china-to-nigeria,corridor,en
0.3,https://rateships.com/en/shipping/china-to-norway,corridor,en
0.3,https://rateships.com/en/shipping/china-to-pakistan,corridor,en
0.3,https://rateships.com/en/shipping/china-to-peru,corridor,en
0.3,https://rateships.com/en/shipping/china-to-philippines,corridor,en
0.3,https://rateships.com/en/shipping/china-to-poland,corridor,en
0.3,https://rateships.com/en/shipping/china-to-portugal,corridor,en
0.3,https://rateships.com/en/shipping/china-to-romania,corridor,en
0.3,https://rateships.com/en/shipping/china-to-singapore,corridor,en
0.3,https://rateships.com/en/shipping/china-to-south-africa,corridor,en
0.3,https://rateships.com/en/shipping/china-to-sweden,corridor,en
0.3,https://rateships.com/en/shipping/china-to-thailand,corridor,en
0.3,https://rateships.com/en/shipping/china-to-united-arab-emirates,corridor,en
0.3,https://rateships.com/en/shipping/china-to-vietnam,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-australia,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-austria,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-belgium,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-brazil,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-canada,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-chile,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-china,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-czechia,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-denmark,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-egypt,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-finland,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-france,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-germany,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-greece,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-hong-kong,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-hungary,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-india,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-indonesia,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-ireland,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-israel,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-italy,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-japan,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-kazakhstan,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-malaysia,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-mexico,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-netherlands,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-new-zealand,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-nigeria,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-norway,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-pakistan,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-peru,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-philippines,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-poland,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-portugal,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-romania,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-russia,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-saudi-arabia,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-singapore,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-south-africa,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-south-korea,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-spain,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-sweden,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-switzerland,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-thailand,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-turkey,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-united-arab-emirates,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-united-kingdom,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-united-states,corridor,en
0.3,https://rateships.com/en/shipping/colombia-to-vietnam,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-australia,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-austria,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-belgium,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-brazil,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-canada,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-chile,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-china,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-colombia,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-denmark,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-egypt,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-finland,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-france,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-germany,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-greece,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-hong-kong,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-hungary,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-india,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-indonesia,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-ireland,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-israel,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-italy,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-japan,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-kazakhstan,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-malaysia,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-mexico,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-netherlands,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-new-zealand,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-nigeria,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-norway,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-pakistan,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-peru,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-philippines,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-poland,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-portugal,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-romania,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-russia,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-saudi-arabia,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-singapore,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-south-africa,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-south-korea,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-spain,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-sweden,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-switzerland,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-thailand,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-turkey,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-united-arab-emirates,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-united-kingdom,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-united-states,corridor,en
0.3,https://rateships.com/en/shipping/czechia-to-vietnam,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-australia,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-austria,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-belgium,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-brazil,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-canada,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-chile,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-china,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-colombia,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-czechia,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-egypt,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-finland,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-france,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-germany,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-greece,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-hong-kong,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-hungary,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-india,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-indonesia,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-ireland,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-israel,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-italy,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-japan,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-kazakhstan,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-malaysia,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-mexico,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-netherlands,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-new-zealand,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-nigeria,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-norway,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-pakistan,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-peru,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-philippines,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-poland,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-portugal,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-romania,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-russia,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-saudi-arabia,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-singapore,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-south-africa,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-south-korea,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-spain,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-sweden,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-switzerland,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-thailand,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-turkey,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-united-arab-emirates,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-united-kingdom,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-united-states,corridor,en
0.3,https://rateships.com/en/shipping/denmark-to-vietnam,corridor,en
0.3,https://rateships.com/en/shipping/egypt-to-australia,corridor,en
0.3,https://rateships.com/en/shipping/egypt-to-austria,corridor,en
0.3,https://rateships.com/en/shipping/egypt-to-belgium,corridor,en
0.3,https://rateships.com/en/shipping/egypt-to-brazil,corridor,en
0.3,https://rateships.com/en/shipping/egypt-to-canada,corridor,en
0.3,https://rateships.com/en/shipping/egypt-to-chile,corridor,en
0.3,https://rateships.com/en/shipping/egypt-to-china,corridor,en
0.3,https://rateships.com/en/shipping/egypt-to-colombia,corridor,en
0.3,https://rateships.com/en/shipping/egypt-to-czechia,corridor,en
0.3,https://rateships.com/en/shipping/egypt-to-denmark,corridor,en
0.3,https://rateships.com/en/shipping/egypt-to-finland,corridor,en
0.3,https://rateships.com/en/shipping/egypt-to-france,corridor,en
0.3,https://rateships.com/en/shipping/egypt-to-germany,corridor,en
0.3,https://rateships.com/en/shipping/egypt-to-greece,corridor,en
0.3,https://rateships.com/en/shipping/egypt-to-hong-kong,corridor,en
0.3,https://rateships.com/en/shipping/egypt-to-hungary,corridor,en
0.3,https://rateships.com/en/shipping/egypt-to-india,corridor,en
0.3,https://rateships.com/en/shipping/egypt-to-indonesia,corridor,en
0.3,https://rateships.com/en/shipping/egypt-to-ireland,corridor,en
0.3,https://rateships.com/en/shipping/egypt-to-israel,corridor,en
0.3,https://rateships.com/en/shipping/egypt-to-italy,corridor,en
0.3,https://rateships.com/en/shipping/egypt-to-japan,corridor,en
